age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
"45 to 54 years old","Widowed/Separated/Divorced","Other","College/CEGEP/other non-university certificate or diploma","Food secure",8282.569,0,1,1,"No Child",2,"Not expected","Moderate",0,0,0,"Impact",0,1,1,1,1
"35 to 44 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",43472.29,0,0,0,"No Child",3,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",4278.063,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",21662.12,0,0,0,"No Child",3,"Not expected","No impact",1,1,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Never married","Single detached house","University certificate, diploma, degree above the BA level","Food secure",364.337,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1036.023,0,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","Trade certificate or diploma","Food secure",1155,0,0,1,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",363.092,0,1,0,"No Child",1,"Valid skip","Too soon",0,0,0,"Too soon",0,1,1,1,1
"25 to 34 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",3289.744,0,0,0,"No Child",3,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",11389.54,0,0,0,"No Child",4,"Not expected","Minor",1,1,0,"Impact",1,1,1,1,1
"55 to 64 years old","Married/Common law","Other","High school diploma or a high school equivalency certificate","Food secure",7106.973,0,1,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",14828.16,0,1,0,"No Child",2,"Valid skip","Moderate",1,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Never married","High-rise apartment 5 or more stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",5150.289,0,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",13754.65,0,0,0,"No Child",2,"Might lose","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",7007.2,0,1,0,"No Child",2,"Not expected","Major",1,1,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2776.077,0,1,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Less than high school diploma or its equivalent","Food secure",2674.342,0,0,1,"No Child",2,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",5943.647,0,0,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","High-rise apartment 5 or more stories","College/CEGEP/other non-university certificate or diploma","Food secure",11826.08,0,0,0,"No Child",1,"Not expected","Moderate",1,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1911.178,0,0,0,"No Child",2,"Valid skip","Moderate",0,0,1,"Impact",0,1,1,1,1
"55 to 64 years old","Never married","Single detached house","Trade certificate or diploma","Food secure",618.592,0,0,1,"No Child",1,"Might lose","Minor",1,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Never married","Low-rise apartment less than 5 stories","High school diploma or a high school equivalency certificate","Food secure",2807.685,0,0,0,"No Child",1,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",5487.625,0,0,0,"No Child",4,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Never married","Other","High school diploma or a high school equivalency certificate","Food secure",819.9997,0,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Never married","Single detached house","University certificate, diploma, degree above the BA level","Food secure",743.4469,0,0,1,"No Child",1,"Not expected","Too soon",1,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Married/Common law","Other","University certificate, diploma, degree above the BA level","Food secure",3399.298,0,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",23862.08,0,0,0,"No Child",3,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Single detached house","Trade certificate or diploma","Food secure",5249.128,0,0,0,"No Child",1,"Valid skip","Moderate",1,1,0,"Impact",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2156.397,0,0,0,"No Child",2,"Might lose","Minor",1,1,0,"Impact",0,1,1,1,1
"75 years and older","Married/Common law","High-rise apartment 5 or more stories","Trade certificate or diploma","Food secure",18508.45,0,0,0,"No Child",2,"Valid skip","No impact",1,0,1,"No Impact",0,1,1,1,1
"45 to 54 years old","Never married","Single detached house","High school diploma or a high school equivalency certificate","Marginally food insecure",806.8986,0,0,1,"No Child",1,"Valid skip","Moderate",0,0,0,"Impact",1,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",1396.148,0,0,1,"No Child",2,"Valid skip","Too soon",0,0,0,"Too soon",0,1,1,1,1
"25 to 34 years old","Never married","Other","High school diploma or a high school equivalency certificate","Food secure",14798.24,0,0,0,"No Child",1,"Might lose","Moderate",1,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",8756.729,0,0,0,"No Child",3,"Not expected","No impact",1,1,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",865.0944,0,0,1,"No Child",1,"Might lose","No impact",0,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Never married","High-rise apartment 5 or more stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",19407.52,0,1,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","High-rise apartment 5 or more stories","College/CEGEP/other non-university certificate or diploma","Food secure",971.3138,0,1,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2400.958,0,0,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Never married","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",19230.5,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Never married","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",4805.037,0,0,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1234.094,0,1,0,"No Child",1,"Might lose","Too soon",0,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",6053.074,0,0,1,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Other","Trade certificate or diploma","Food secure",6163.722,0,0,0,"No Child",2,"Not expected","Moderate",0,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2153.704,0,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",3140.758,0,0,0,"No Child",4,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",1567.264,0,0,0,"No Child",2,"Valid skip","Moderate",1,1,0,"Impact",0,1,1,1,1
"15 to 24 years old","Never married","Single detached house","Trade certificate or diploma","Food secure",2780.695,0,0,1,"No Child",1,"Not expected","Moderate",1,1,0,"Impact",0,1,1,1,1
"25 to 34 years old","Never married","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1408.782,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Never married","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Marginally food insecure",637.9431,0,0,0,"No Child",1,"Not expected","Too soon",0,0,0,"Too soon",1,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",19586.1,0,0,0,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",4620.014,0,1,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",3094.855,0,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2726.576,0,1,0,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Trade certificate or diploma","Food secure",1185.781,0,0,1,"No Child",2,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",2216.318,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",6953.288,0,0,0,"No Child",2,"Valid skip","Moderate",0,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2809.883,0,1,0,"No Child",3,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",3186.961,0,0,0,"No Child",3,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","Less than high school diploma or its equivalent","Food secure",8183.19,0,1,0,"No Child",2,"Valid skip","Too soon",1,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Never married","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",6571.595,0,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","University certificate, diploma, degree above the BA level","Food secure",1463.432,0,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",2726.576,0,1,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",19016.51,0,0,0,"No Child",2,"Might lose","Major",1,1,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2458.287,0,0,0,"No Child",2,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",4193.475,0,0,0,"No Child",2,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Never married","Low-rise apartment less than 5 stories","Less than high school diploma or its equivalent","Moderately food insecure",14164.53,0,0,1,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",1,1,1,1,1
"45 to 54 years old","Never married","Single detached house","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",1916.393,0,0,0,"No Child",1,"Might lose","Major",1,1,0,"Impact",1,1,1,1,1
"55 to 64 years old","Never married","Single detached house","University certificate, diploma, degree above the BA level","Food secure",750.8257,0,0,0,"No Child",1,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",15079.38,0,1,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",1,1,1,1,1
"55 to 64 years old","Never married","Single detached house","Trade certificate or diploma","Marginally food insecure",1871.321,0,0,0,"No Child",2,"Not expected","Too soon",0,0,0,"Too soon",1,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Less than high school diploma or its equivalent","Food secure",23004.18,0,0,1,"No Child",2,"Not expected","Minor",1,0,0,"Impact",0,1,1,1,1
